Merchant_ID,Merchant_Name,Industry,Merchant_Segment,Location_Region,Subscription_Start_Date,Months_Since_Subscription,POS_Terminal_Model,Avg_Monthly_Transaction_Volume,Avg_Monthly_Transaction_Value,Avg_Transaction_Value,Transaction_Frequency_Score,Uptime_Percentage,Customer_Support_Tickets_Monthly,Avg_Resolution_Time_Tickets_Days,Feature_Adoption_Score,Payment_Success_Rate,Payment_Failure_Rate,Dispute_Rate,Technical_Issues_Reported,Feedback_Score_Monthly,Days_Since_Last_Transaction,POS_Cost,Monthly_Rental_Fee,MDR_Rate,LTV,Churned,Churn_Reason
M-10732,Marico (Branch 222),E-commerce,Small,Central,19-11-2023,1,Pin on Mobile,311,256591.7395,825.0538248,0.298531905,99.79738545,8,3.317393006,0.013000326,94.18919162,5.810808382,4.778916773,0,1.432019057,32,0,0,2.2,6414.793488,0,None
M-10733,ITC (Branch 196),E-commerce,Large,West,08-11-2023,1,mPos,553,419747.4749,759.0370251,0.543816079,96.04502716,10,1.859330232,0.721441959,94.86834481,5.131655187,1.278330808,5,3.896363977,351,5377,300,2.2,10493.68687,1,Better Competitor
M-10734,Pepperfry (Branch 166),Healthcare,Small,East,24-03-2023,9,Android Smart POS,376,347002.4665,922.8789001,0.465854009,97.52724333,3,2.037827803,0.214275608,97.19643866,2.803561341,3.414424774,4,1.214829535,195,19824,500,1.5,93690.66594,1,Technical Issues
M-10735,Upstox (Branch 203),Hospitality,Medium,East,27-03-2023,9,Soundbox,376,209379.0217,556.8591004,0.624034827,99.03799895,3,4.481414557,0.763893005,97.38058545,2.619414547,1.985260629,3,2.696676257,351,2293,200,2,37688.22391,1,Technical Issues
M-10736,Xiomi (Branch 194),Healthcare,Large,Central,10-08-2023,4,Android Smart POS,646,315249.2568,488.0019455,0.568875765,95.27248753,1,4.291924959,0.143579375,90.94944055,9.050559452,2.446329261,3,4.954364265,343,19824,500,1.5,37829.91082,1,Low Usage
M-10737,Reliance (Branch 205),Education,Small,Central,20-09-2023,3,Android Smart Mini POS,506,229010.4555,452.589833,0.735846871,98.22201836,4,4.433730531,0.638569151,94.33704446,5.662955538,3.590176436,0,1.468586274,96,14224,400,1.2,10305.4705,0,None
M-10738,ITC (Branch 197),Retail,Large,East,25-01-2023,11,Soundbox,222,214251.2111,965.0955454,0.409196854,95.96103744,8,2.868253318,0.496789124,95.24855177,4.75144823,0.755990997,0,3.912483313,305,2293,200,2,47135.26644,1,Support Issues
M-10739,Raymond (Branch 174),Education,Large,Central,27-10-2023,2,Android Smart Mini POS,960,457241.5065,476.2932359,0.524942645,97.297465,10,4.290368762,0.331089302,91.69712512,8.302874878,0.780172476,0,1.146770533,310,14224,400,1.2,13717.24519,1,Better Competitor
M-10740,FedEx (Branch 200),Entertainment,Medium,North,30-05-2023,7,Android Smart POS,479,318529.1215,664.9877275,0.358023305,96.5152921,6,4.3636253,0.058920203,95.48646266,4.513537345,3.895768676,1,2.817370905,304,19824,500,1.8,40134.66931,1,Better Competitor
M-10741,Decathlon (Branch 206),Hospitality,Medium,North,07-12-2023,0,Android Smart POS,428,185796.6564,434.1043375,0.82031058,95.32017609,3,6.878998432,0.761014652,94.0637851,5.936214897,4.143716326,2,2.353606424,22,19824,500,2,0,0,None
M-10742,IKEA (Branch 210),Food & Beverage,Large,East,03-09-2023,3,Soundbox,274,92359.89587,337.0799119,0.248053105,97.9262944,4,4.67397734,0.478351408,95.00238708,4.997612918,4.85452748,0,4.341152267,224,2293,200,1.8,4156.195314,1,Better Competitor
M-10743,IKEA (Branch 211),Food & Beverage,Large,West,23-04-2023,8,Android Smart Mini POS,733,686958.1438,937.1870993,0.182904887,95.33536506,4,5.65781063,0.606386609,91.68539885,8.314601152,1.008310647,3,3.970655731,79,14224,400,1.8,82434.97725,0,None
M-10744,Upstox (Branch 204),Retail,Small,South,30-07-2023,5,Dynamic Soundbox,499,466590.389,935.0508797,0.532499786,95.13703883,3,3.935916148,0.045244699,94.0753063,5.924693695,3.686132135,1,1.796013299,176,3827,250,2,46659.0389,0,None
M-10745,Tata Motors (Branch 205),Food & Beverage,Medium,East,19-12-2023,0,Android Smart POS,328,303925.7398,926.6028652,0.240829246,99.31381088,5,6.737591382,0.511040917,97.81909358,2.180906415,0.506001818,2,4.516837022,109,19824,500,1.8,0,0,None
M-10746,Subway (Branch 212),Hospitality,Large,South,27-05-2023,7,Dynamic Soundbox,511,219581.7252,429.709834,0.254540763,98.21121064,5,2.442677573,0.233192428,95.92397136,4.076028638,3.312831921,1,1.692123511,204,3827,250,2,30741.44153,1,High Costs
M-10747,Dabur (Branch 204),Education,Medium,North,29-05-2023,7,Android Smart Mini POS,839,634586.8411,756.3609549,0.202617259,98.47282028,5,5.209525192,0.814780525,96.14540368,3.85459632,4.068067423,3,2.234345488,343,14224,400,1.2,66631.61832,1,Better Competitor
M-10748,Masters Union (Branch 225),Hospitality,Small,West,25-05-2023,7,Soundbox,240,79311.79114,330.4657964,0.09582082,97.20498136,5,2.250119845,0.93409262,95.22018115,4.779818853,1.177185078,2,2.102278397,156,2293,200,2,11103.65076,0,None
M-10749,Spencer's (Branch 215),Healthcare,Small,East,11-12-2023,0,Android Smart POS,156,106456.314,682.4122694,0.698240284,99.83643097,10,4.552650097,0.688334497,98.2961444,1.7038556,4.829535074,3,3.324918472,101,19824,500,1.5,0,0,None
M-10750,Marico (Branch 223),Education,Large,West,28-09-2023,3,Pin on Mobile,681,334652.8729,491.4139103,0.550349229,99.24703065,8,5.372849764,0.931356674,97.8213969,2.178603103,4.048231217,2,3.823904798,318,0,0,1.2,15059.37928,1,None
M-10751,Titan (Branch 177),E-commerce,Medium,Central,01-04-2023,9,mPos,200,46895.36961,234.4768481,0.840924581,99.78885914,4,1.941418228,0.302646941,98.24607749,1.753922512,4.869860325,3,1.239531413,281,5377,300,2.2,10551.45816,1,Support Issues
M-10752,Urban Ladder (Branch 217),Hospitality,Large,Central,22-02-2023,10,Android Smart POS,508,450614.0043,887.0354416,0.131518984,95.11406158,3,1.89294242,0.963419684,96.87277065,3.127229353,3.92698048,1,3.890592415,66,19824,500,2,90122.80087,0,None
M-10753,Amazon (Branch 197),Healthcare,Medium,West,04-03-2023,10,mPos,662,482253.144,728.4790695,0.256550622,98.92160323,6,5.14805149,0.450277101,90.66912335,9.330876651,2.726587739,3,4.001281277,328,5377,300,1.5,144675.9432,1,High Costs
M-10754,Godrej (Branch 184),Retail,Large,West,01-01-2023,12,Android Smart POS,613,414836.416,676.7315107,0.324782608,96.06398062,4,4.464989981,0.980431908,94.31201343,5.687986573,4.558510817,4,3.358910111,34,19824,500,2,99560.73985,0,None
M-10755,BharatX (Branch 198),Hospitality,Medium,Central,28-12-2023,0,Android Smart POS,527,396270.1323,751.9357349,0.196517122,96.0089133,2,4.328762717,0.448187994,93.51147659,6.488523408,2.342984069,2,2.913841024,138,19824,500,2,0,0,None
M-10756,Dabur (Branch 205),E-commerce,Large,South,03-07-2023,6,mPos,430,149195.2159,346.9656184,0.8408998,98.74489642,4,1.502375982,0.106207684,98.40456052,1.595439484,3.987343166,2,4.892068868,228,5377,300,2.2,22379.28239,1,None
M-10757,Coders Brain (Branch 203),Hospitality,Small,North,29-08-2023,4,Dynamic Soundbox,485,348287.1593,718.1178542,0.662016002,99.04205388,1,3.64209588,0.794586627,93.92322458,6.076775422,0.47749339,2,4.381788307,122,3827,250,2,27862.97274,0,None
M-10758,More (Branch 194),Food & Beverage,Small,North,14-08-2023,4,Android Smart POS,30,25581.7813,852.7260432,0.482377176,99.51400133,3,2.683106224,0.246407065,95.27824129,4.721758711,0.24833389,4,2.050122709,88,19824,500,1.8,1534.906878,0,None
M-10759,Reliance (Branch 206),Education,Medium,South,03-05-2023,8,Pin on Mobile,641,131399.3254,204.9911473,0.503465367,96.2127017,4,6.418509127,0.941087049,93.51795033,6.482049672,3.230914766,3,3.060672503,316,0,0,1.2,15767.91905,1,Support Issues
M-10760,HealthKart (Branch 188),Retail,Large,West,27-01-2023,11,Dynamic Soundbox,399,195406.0955,489.7395876,0.159201662,97.30311824,5,4.842128645,0.941084394,97.60021849,2.399781506,0.821224936,2,4.277315505,226,3827,250,2,42989.341,1,None
M-10761,Biitcode (Branch 192),E-commerce,Medium,East,09-10-2023,2,Pin on Mobile,797,485621.5914,609.3119089,0.998984287,98.79846534,0,2.008109083,0.441599186,94.13779898,5.862201022,0.721815904,1,4.908870134,359,0,0,2.2,24281.07957,1,High Costs
M-10762,Flipkart (Branch 210),Food & Beverage,Medium,North,10-09-2023,3,Android Smart POS,374,225655.3246,603.3564828,0.040931113,95.62396845,5,2.255273969,0.428464259,93.29659657,6.703403428,3.404795951,2,3.428786803,32,19824,500,1.8,10154.48961,0,None
M-10763,BigBazar (Branch 182),Education,Small,East,28-04-2023,8,Android Smart Mini POS,539,199591.6989,370.299998,0.744176713,96.35093948,4,5.478811203,0.516929411,93.83096949,6.169030514,2.743746679,0,4.65027296,335,14224,400,1.2,23951.00387,1,High Costs
M-10764,Masters Union (Branch 226),Retail,Small,South,22-06-2023,6,Dynamic Soundbox,575,513344.6446,892.773295,0.578151934,99.43427884,3,2.755551215,0.335291427,93.38210993,6.617890069,4.81225165,1,1.881603,66,3827,250,2,61601.35735,0,None
M-10765,Marico (Branch 224),Entertainment,Medium,East,16-08-2023,4,Android Smart Mini POS,367,257237.6097,700.9199174,0.447404597,95.34680286,3,5.730847016,0.09180055,92.53460265,7.465397346,2.189187726,1,3.503660588,240,14224,400,1.8,18521.1079,1,Technical Issues
M-10766,Sqraeboat (Branch 215),Food & Beverage,Small,North,02-07-2023,6,Android Smart POS,627,471058.829,751.2899984,0.166885389,95.66029815,0,3.986540818,0.317135561,94.29692664,5.703073358,0.834115204,0,2.750608323,208,19824,500,1.8,42395.29461,1,Support Issues
M-10767,Zomato (Branch 181),Hospitality,Small,Central,29-05-2023,7,Soundbox,164,125862.5975,767.4548629,0.312383772,97.60310535,0,1.638109544,0.171697002,93.97919937,6.020800632,3.582853552,1,1.687010092,267,2293,200,2,17620.76365,1,None
M-10768,My Operator (Branch 191),Food & Beverage,Small,West,02-12-2023,0,Android Smart Mini POS,552,404490.1149,732.7719472,0.284829554,96.09774889,3,6.452794027,0.991555373,97.05822212,2.941777875,0.720212303,0,2.082835648,302,14224,400,1.8,0,1,High Costs
M-10769,Airtel (Branch 204),Healthcare,Medium,South,10-01-2023,11,Android Smart POS,583,406615.1402,697.4530707,0.867636483,99.41979202,11,5.142208575,0.46099253,95.8708311,4.129168902,1.769026117,2,3.509766129,360,19824,500,1.5,134182.9963,1,High Costs
M-10770,More (Branch 195),Education,Medium,Central,02-03-2023,10,Android Smart Mini POS,551,227401.0985,412.7061679,0.104329712,99.07075723,4,6.188738814,0.048145478,98.43471509,1.565284915,0.350377082,2,4.150480997,119,14224,400,1.2,34110.16478,0,None
M-10771,Indian Terrain (Branch 198),Healthcare,Medium,East,11-04-2023,8,mPos,815,505485.1456,620.2271725,0.971011774,98.29635071,4,5.307979875,0.419226242,96.05374738,3.946252622,0.195470564,0,2.602165865,55,5377,300,1.5,121316.4349,0,None
M-10772,Oyo (Branch 207),E-commerce,Small,South,25-07-2023,5,Pin on Mobile,336,311342.0673,926.6132956,0.457958739,97.05126306,3,5.526135113,0.824310482,92.36011638,7.639883617,0.236454355,0,4.947302866,272,0,0,2.2,38917.75842,1,Low Usage
M-10773,IKEA (Branch 212),Food & Beverage,Medium,North,04-06-2023,7,Android Smart Mini POS,414,348865.3859,842.6700142,0.99971321,95.68905894,7,6.524146898,0.295546814,90.70993478,9.290065218,0.191918465,2,2.431261787,276,14224,400,1.8,36630.86552,1,High Costs
M-10774,Titan (Branch 178),Hospitality,Large,South,19-04-2023,8,Android Smart POS,657,253665.5373,386.0967082,0.582858164,99.78859269,4,3.278874295,0.214264521,98.51991391,1.480086088,2.901787531,0,2.792273375,305,19824,500,2,40586.48597,1,Better Competitor
M-10775,McDonald's (Branch 178),Food & Beverage,Medium,Central,04-12-2023,0,Android Smart Mini POS,1025,506675.6155,494.3176736,0.689820222,97.92688363,6,5.160350136,0.708467947,90.70018109,9.299818909,0.566041264,2,2.482388385,287,14224,400,1.8,0,1,None
M-10776,Titan (Branch 179),Entertainment,Large,Central,17-08-2023,4,Android Smart POS,176,149485.0513,849.3468824,0.294733762,98.52451993,0,5.602432109,0.404109237,95.93894065,4.061059346,2.283497327,0,3.956474637,258,19824,500,1.8,10762.92369,1,None
M-10777,Upstox (Branch 205),Hospitality,Medium,East,13-08-2023,4,Dynamic Soundbox,313,188520.1001,602.3006392,0.613847038,98.51027675,5,4.080631316,0.798852685,92.6759447,7.324055299,4.004572697,0,4.006384414,182,3827,250,2,15081.60801,1,Better Competitor
M-10778,ITC (Branch 198),Food & Beverage,Large,South,27-06-2023,6,Android Smart POS,793,433698.8426,546.9090071,0.540229257,98.05648607,9,3.64396196,0.945597762,97.78296627,2.217033729,3.510554366,5,4.320207269,25,19824,500,1.8,39032.89584,0,None
M-10779,FedEx (Branch 201),Education,Large,West,01-01-2023,12,Pin on Mobile,622,411244.0477,661.1640639,0.799651536,96.63105368,1,6.369265462,0.264319779,95.56559604,4.434403964,0.791380096,3,1.646184553,117,0,0,1.2,74023.92859,0,None
M-10780,Hey Coach (Branch 204),Retail,Medium,East,15-02-2023,10,Android Smart POS,834,675403.3575,809.8361601,0.370306926,96.92604885,6,2.180383389,0.862763155,91.21226435,8.78773565,2.744429435,2,4.435321172,247,19824,500,2,135080.6715,1,High Costs
M-10781,Subway (Branch 213),Entertainment,Large,North,15-06-2023,6,Android Smart Mini POS,400,379880.2634,949.7006586,0.13211417,95.58807199,3,5.10698441,0.061493635,92.65039186,7.349608138,3.113682298,2,3.746141418,141,14224,400,1.8,41027.06845,0,None
M-10782,BigBazar (Branch 183),Food & Beverage,Medium,East,24-08-2023,4,Soundbox,398,164487.6432,413.2855358,0.822544701,96.36887825,2,2.271359339,0.424186615,97.95775259,2.042247407,3.733834987,3,4.18858335,359,2293,200,1.8,9869.258594,1,High Costs
M-10783,BharatX (Branch 199),E-commerce,Medium,North,24-02-2023,10,Pin on Mobile,547,440801.7625,805.8533135,0.511714794,96.97032216,7,3.134061366,0.308709095,92.95468815,7.045311851,2.093615794,2,2.535354283,18,0,0,2.2,110200.4406,0,None
M-10784,Sqraeboat (Branch 216),Food & Beverage,Medium,North,08-04-2023,8,Soundbox,490,235951.0484,481.5327518,0.619085477,96.44284693,5,3.122074348,0.460804965,93.27048334,6.729516664,0.543093205,0,4.428265104,40,2293,200,1.8,28314.12581,0,None
M-10785,Teach for India (Branch 211),Hospitality,Small,East,22-02-2023,10,Android Smart POS,599,339384.9612,566.5859118,0.080568744,99.8041332,0,6.77811487,0.447545388,97.4789742,2.521025804,0.434303814,0,1.679618769,111,19824,500,2,67876.99224,0,None
M-10786,McDonald's (Branch 179),Healthcare,Small,West,06-11-2023,1,mPos,999,869905.0131,870.7757889,0.361320702,99.22051393,7,1.956451364,0.194189407,92.5762515,7.423748502,1.224318332,0,1.448874465,255,5377,300,1.5,26097.15039,1,High Costs
M-10787,Zomato (Branch 182),Healthcare,Small,West,20-03-2023,9,Android Smart POS,728,163381.0143,224.4244702,0.556441082,98.04544665,7,6.000762779,0.07486051,95.57832817,4.42167183,4.608512984,1,2.046159889,197,19824,500,1.5,44112.87387,1,High Costs
M-10788,Swiggy (Branch 213),Healthcare,Large,East,26-05-2023,7,Android Smart POS,280,225291.3735,804.6120481,0.123758915,96.72495825,5,1.629230125,0.396359495,97.70816438,2.291835618,3.890826502,2,3.62159808,102,19824,500,1.5,47311.18843,0,None
M-10789,Myntra (Branch 207),E-commerce,Medium,Central,28-11-2023,1,Pin on Mobile,675,371341.2426,550.1351742,0.805742468,96.73489157,6,6.195872761,0.187930023,93.68988743,6.310112566,0.836062777,1,4.500917423,255,0,0,2.2,9283.531065,1,Support Issues
M-10790,Oyo (Branch 208),E-commerce,Large,East,19-07-2023,5,Pin on Mobile,658,362551.2664,550.9897665,0.847205713,95.87488834,6,2.976538731,0.810165802,91.24425187,8.755748134,2.307655831,1,3.50675401,167,0,0,2.2,45318.90829,0,None
M-10791,Spencer's (Branch 216),Entertainment,Small,West,02-11-2023,1,Android Smart Mini POS,394,359239.3525,911.7750064,0.314954837,95.65620631,8,3.867498267,0.916949299,90.17531738,9.824682622,4.807685067,0,4.832115025,157,14224,400,1.8,6466.308345,0,None
M-10792,IKEA (Branch 213),Food & Beverage,Small,North,20-12-2023,0,Android Smart POS,854,801966.6538,939.0710232,0.622147699,98.22351751,3,6.187476403,0.955061189,92.96347903,7.036520969,3.350277318,5,3.008211587,308,19824,500,1.8,0,1,High Costs
M-10793,Newton School (Branch 214),Food & Beverage,Medium,Central,15-10-2023,2,Soundbox,436,322930.1104,740.6653908,0.566683811,97.65666799,5,1.319451919,0.565468116,92.86914109,7.13085891,1.276799168,2,4.594457846,74,2293,200,1.8,9687.903311,0,None
M-10794,Raymond (Branch 175),Hospitality,Small,North,20-08-2023,4,Android Smart POS,335,296404.2773,884.7888875,0.067330396,97.81485726,0,5.409041258,0.624184293,94.81841301,5.181586995,3.110833177,0,2.552006887,362,19824,500,2,23712.34219,1,High Costs
M-10795,More (Branch 196),E-commerce,Large,West,03-03-2023,10,Pin on Mobile,124,92878.9919,749.0241282,0.979715813,95.73166067,6,6.995975609,0.595209358,94.72378014,5.276219859,3.98733449,0,3.727877278,59,0,0,2.2,23219.74798,0,None
M-10796,Indian Terrain (Branch 199),Healthcare,Large,East,16-11-2023,1,Android Smart POS,460,344941.6115,749.8730686,0.542703468,95.95386552,3,6.196371034,0.965718828,93.49099341,6.509006591,2.96825897,0,4.592583211,2,19824,500,1.5,10348.24835,0,None
M-10797,Godrej (Branch 185),Healthcare,Small,East,24-08-2023,4,mPos,384,132101.0125,344.0130533,0.195506821,97.55974161,1,5.41449335,0.015619694,94.96996296,5.030037037,2.927187598,0,3.694310469,170,5377,300,1.5,15852.1215,0,None
M-10798,Oyo (Branch 209),Retail,Medium,North,17-04-2023,8,Soundbox,155,120273.8455,775.9602934,0.310552804,96.64054445,9,5.966677447,0.180147858,93.59109343,6.408906567,2.866274455,2,2.495222613,144,2293,200,2,19243.81528,0,None
M-10799,Hey Coach (Branch 205),Hospitality,Medium,South,23-07-2023,5,Android Smart POS,303,207731.329,685.5819438,0.63768094,99.78514514,3,6.069425408,0.971257969,95.14541126,4.854588739,4.703729863,1,4.42568462,257,19824,500,2,20773.1329,1,Low Usage
M-10800,Lenskart (Branch 214),Food & Beverage,Small,Central,23-08-2023,4,Soundbox,634,607698.3111,958.5146863,0.822783654,96.03529506,6,4.140961932,0.586848201,91.14754482,8.852455175,2.177210039,4,1.318739299,289,2293,200,1.8,36461.89867,1,Better Competitor
M-10801,IKEA (Branch 214),E-commerce,Small,East,13-02-2023,10,mPos,336,284017.0314,845.2887839,0.48086119,98.92836478,3,2.714870193,0.053698228,98.5173774,1.4826226,0.813238385,5,1.362322272,287,5377,300,2.2,71004.25785,1,Support Issues
M-10802,Myntra (Branch 208),E-commerce,Small,East,11-11-2023,1,mPos,343,320933.8389,935.6671687,0.351077675,97.60945888,1,5.637998328,0.845208042,90.8600487,9.139951302,3.770858849,3,4.062457593,160,5377,300,2.2,8023.345971,0,None
M-10803,Britannia (Branch 189),Food & Beverage,Small,East,20-08-2023,4,Soundbox,568,250262.8732,440.6036501,0.423380462,95.55489589,5,2.021836999,0.905087324,91.91288618,8.087113816,2.454170747,1,1.84666196,163,2293,200,1.8,15015.77239,0,None
M-10804,Dabur (Branch 206),Retail,Large,Central,21-06-2023,6,Android Smart POS,675,249010.7269,368.9047806,0.661042371,95.60682121,0,3.654751598,0.120621882,95.52734132,4.472658677,2.379837654,1,3.148190594,209,19824,500,2,29881.28723,1,Low Usage
M-10805,Marico (Branch 225),Retail,Small,North,27-12-2023,0,Android Smart POS,752,624558.7168,830.5302084,0.178578987,97.74121795,3,4.190547274,0.319507928,98.97439868,1.025601324,3.223079595,0,4.345422154,293,19824,500,2,0,1,Better Competitor
M-10806,Levi's (Branch 217),Education,Medium,North,10-02-2023,10,Android Smart Mini POS,539,363064.2922,673.5886682,0.719775924,98.447578,2,5.432017792,0.914308882,91.5352264,8.464773596,4.250081038,1,1.467061518,22,14224,400,1.2,54459.64382,0,None
M-10807,Decathlon (Branch 207),Food & Beverage,Medium,South,13-01-2023,11,Soundbox,718,511160.2975,711.9224199,0.50209892,98.78406292,2,3.75175659,0.024556685,93.65692433,6.343075675,1.790762764,0,1.199307412,167,2293,200,1.8,84341.44909,0,None
M-10808,Reliance (Branch 207),Food & Beverage,Large,East,23-11-2023,1,Soundbox,542,178479.6713,329.2982864,0.293088184,97.8914297,7,1.582471675,0.057410303,94.66986906,5.330130942,0.167546851,3,4.710083145,89,2293,200,1.8,2677.195069,0,None
M-10809,KC Overseas Education (Branch 189),Education,Small,South,31-10-2023,2,Android Smart Mini POS,704,492207.7575,699.1587464,0.352638812,96.29373358,3,3.603810813,0.205880866,96.78601429,3.213985709,1.823828882,1,3.245321342,107,14224,400,1.2,14766.23272,0,None
M-10810,BigBazar (Branch 184),E-commerce,Small,South,11-04-2023,8,mPos,327,213450.5299,652.753914,0.865480609,95.91901576,8,5.303506802,0.81141569,98.76436058,1.235639417,0.954153909,0,2.742621444,166,5377,300,2.2,42690.10598,0,None
M-10811,Rudralife (Branch 174),Food & Beverage,Medium,Central,18-03-2023,9,Android Smart POS,502,229233.4829,456.6404041,0.988931363,97.15813503,5,1.839356817,0.846344048,97.27134666,2.728653338,4.116703163,0,2.659245472,320,19824,500,1.8,30946.52019,1,High Costs
